,P,AL,C,NI,WH,L,PP,PF,SF,TA,ZN,RB,AU,RM,OI,CS,WR,SP,CU,LR,CF,RR,FB,I,A,SS,RU,JD,M,JM,BC,J,LH,Y,MA,CJ,PG,FU,HC,BU,EG,FG,RS,SM,ZC,AP,SR,V,SA,SN,UR,BB,NR,B,LU,PK,AG,PB,EB,JR,SI,RI,CY,SC
2010-04-21,6924.0,16216.908365991596,1927.0,,,11412.907127429806,,,,8054.991551627175,18515.729619151407,4309.436013834847,252.06371389270976,,,,4391.0,,60435.09663462593,,16341.404444444444,,,,3893.0,,24280.183999999997,,2885.0,,,,,7646.0,,,,4714.708566508824,,,,,,,,,5278.766069341645,7079.515431125413,,,,,,4099.821960784314,,,,,,,,,,
2010-04-22,6906.0,16148.892572964669,1924.0,,,11280.881209503239,,,,8022.96749728254,18418.43203838866,4286.79766536965,252.00383179406563,,,,4402.0,,60167.28970714605,,16274.743703703703,,,,3899.0,,24038.32,,2888.0,,,,,7640.0,,,,4696.902281532501,,,,,,,,,5302.576938059992,7025.848858053078,,,,,,4098.818823529412,,,,,,,,,,
2010-04-23,6964.0,16080.876779937742,1926.0,,,11310.22030237581,,,,8045.572712114047,18476.810586846306,4292.230869001297,250.76626842208685,,,,4365.0,,60107.77705659496,,16293.78962962963,,,,3909.773423762874,,24003.768,,2918.0,,,,,7702.0,,,,4697.891519586741,,,,,,,,,5270.484028048306,7052.682144589246,,,,,,4104.837647058824,,,,,,,,,,
2010-04-26,7000.0,16139.17603110368,1916.0,,,11364.008639308855,,,,8056.8753195298,18666.540869333672,4286.79766536965,254.90811357830614,,,,4332.0,,60950.87293940199,,16303.312592592592,,,,3907.814619442351,,24191.336,,2929.0,,,,,7702.0,,,,4714.708566508824,,,,,,,,,5189.734125438255,7057.15435901194,,,,,,4098.818823529412,,,,,,,,,,
2010-04-27,7026.0,15978.853090397351,1936.0,,,11183.08423326134,,,,7985.292139230027,18398.97252223611,4236.087764807609,253.89011790135586,,,,4261.0,,60038.34563095203,,16327.12,,,,3891.1647827179104,,23559.528,,2917.0,,,,,7709.758247292873,,,,4696.902281532501,,,,,,,,,5161.782236073238,6949.821212867272,,,,,,4075.746666666667,,,,,,,,,,
2010-04-28,6930.4893797791,15624.199312471233,1925.0,,,11119.516198704103,,,,7940.081709567012,17834.646553812156,4154.589710332901,256.2953821968953,,,,4200.0,,57826.45878547007,,16384.257777777777,,,,3867.6591308716406,,23199.2,,2896.0,,,,,7628.296650717703,,,,4667.225139905295,,,,,,,,,5152.464939618232,6914.043497485715,,,,,,4059.6964705882356,,,,,,,,,,
2010-04-29,6880.744265080714,15672.78202177618,1918.0,,,11109.736501079913,,,,7898.638815709248,17922.21437649863,4150.062040639862,256.5748319905679,,,,4196.0,,58202.404967479975,,16455.68,,,,3871.5767395126854,,23130.095999999998,,2900.0,,,,,7593.384537899773,,,,4674.13808446292,,,,,,,,,5099.666926373198,6900.626854217632,,,,,,4069.727843137255,,,,,,,,,,
2010-04-30,6914.570943075616,15750.514356664096,1921.0,,,11197.753779697625,,,,7911.825191027628,17868.70070707912,4197.1498054474705,258.08186480644525,,,,4290.0,,58113.365082267104,,16455.68,,,,3905.855815121829,,23223.88,,2922.0,,,,,7630.236212540922,,,,4725.491386890993,,,,,,,,,5112.089988313206,6927.460140753799,,,,,,4079.7592156862747,,,,,,,,,,
2010-05-04,6874.774851316908,15629.057583401727,1922.0,,,11192.863930885529,,,,7864.730993461987,17571.94308575273,4224.315823605707,258.1018255059933,,,,4276.0,,57559.33912983146,,16373.085798641865,,,,3883.3295654358203,,22967.208,,2898.0,,,,,7591.444976076555,,,,4727.466513907458,,,,,,,,,4988.8946240747955,6914.043497485715,,,,,,4100.825098039216,,,,,,,,,,
2010-05-05,6888.703483432456,15459.01810083441,1929.0,,,11158.634989200864,,,,7802.566652675341,17080.59030290084,4213.449416342412,256.82434073491845,,,,4275.0,,56273.20745453444,,16251.62373782108,,,,3943.0730972117562,,22611.816,,2914.871917808219,,,,,7626.357088894485,,,,4698.827172168724,,,,,,,,,4978.542072458123,6900.626854217632,,,,,,4140.950588235294,,,,,,,,,,
2010-05-06,6827.019541206458,15352.136140363526,1924.0,,,11095.066954643627,,,,7729.099704472942,16791.74153791379,4198.960873324687,257.6926311652584,,,,4275.0,,55432.27520530177,,16207.897395925598,,,,3895.082391358955,,22379.824,,2870.2109589041092,,,,,7535.197683203223,,,,4651.42412377358,,,,,,,,,4963.013245033113,6869.321353258771,,,,,,4087.7843137254904,,,,,,,,,,
2010-05-07,6669.824978759559,15036.348529881363,1927.0,,,10762.557235421165,,,,7568.979432749764,16209.229861856575,4115.651750972763,264.08005502063276,,,,4245.0,,53958.17043899979,,16076.718370239148,,,,3830.4418487817134,,21856.608,,2832.4972602739726,,,,,7389.7305464618485,,,,4580.319551180863,,,,,,,,,4862.593494351383,6905.099068640327,,,,,,3966.404705882353,,,,,,,,,,
2010-05-10,6765.3355989804595,15274.403805475607,1947.0,,,10875.023758099353,,,,7625.492469828532,16522.14935725921,4105.690877648076,262.23369031243857,,,,4201.0,,56075.34104295028,,16203.038913492766,,,,3873.535543833208,,22281.104,,2876.1657534246574,,,,,7498.346008562075,,,,4629.697726592472,,,,,,,,,4969.224776003117,6909.571283063021,,,,,,4001.5145098039216,,,,,,,,,,
2010-05-11,6709.621070518267,15225.82109617066,1936.0,,,10654.980561555076,,,,7574.6307364576405,16084.062063695521,4055.8865110246434,265.11801139713106,,,,4200.0,,55125.58226734632,,16154.454089164452,,,,3847.0916855061546,,21718.399999999998,,2859.293835616438,,,,,7438.219592042306,,,,4610.93401993606,,,,,,,,,4947.484417608103,6833.543637877215,,,,,,3980.4486274509804,,,,,,,,,,
2010-05-12,6743.447748513169,15157.805303143734,1941.0,,,10566.963282937364,,,,7621.724934023281,16170.716693191634,3989.782533506269,269.63910984476325,,,,4097.0,,55372.91528182652,,16183.604983761441,,,,3876.473750313992,,21999.752,,2889.067808219178,,,,,7486.708637622765,,,,4611.921583444292,,,,,,,,,5002.352941176471,6744.099349423324,,,,,,3991.483137254902,,,,,,,,,,
2010-05-13,6699.67204757859,15245.25417989264,1939.0,,,10645.200863930886,,,,7589.700879678645,16469.19375034492,3984.3493298746216,270.6072037728434,,,,4000.0,,56134.700966425524,,16319.64249188072,,,,3874.514945993469,,22147.832,,2892.045205479452,,,,,7471.1921430370185,,,,4631.672853608936,,,,,,,,,5025.128554733152,6757.5159926914075,,,,,,3987.470588235294,,,,,,,,,,
2010-05-14,6622.069668649108,15206.38801244868,1937.0,,,10454.496760259179,,,,7365.532499266196,16315.14107568516,3954.466709900562,270.7868500687758,,,,3960.0,,55758.75478441563,,16314.784009447889,,,,3842.1946747048482,,21466.664,,2862.271232876712,,,,,7411.06572651725,,,,4599.083257837274,,,,,,,,,4946.449162446436,6681.488347505601,,,,,,3974.4298039215687,,,,,,,,,,
2010-05-17,6470.8445199660155,14565.09624962337,1938.0,,,9985.071274298056,,,,7130.0615114379925,15525.621118053892,3790.565067012538,271.35573000589505,,,,4034.0,,53018.304983975046,,16290.491597283732,,,,3763.842501883949,,20805.239999999998,,2816.6178082191777,,,,,7246.202971543692,,,,4455.886549143607,,,,,,,,,4782.878846903,6417.627696566625,,,,,,3853.0501960784313,,,,,,,,,,
2010-05-18,6556.406117247239,14613.086682076824,1948.0,,,10077.978401727862,,,,7188.458316419387,15116.418700988906,3811.392347600519,267.0941206523875,,,,4048.701166180758,,53156.81147208395,,16582.000543253616,,,,3789.3069580507413,,21545.64,,2833.489726027397,,,,,7314.0876353563335,,,,4483.538327374109,,,,,,,,,4860.522984028049,6516.016413865904,,,,,,3884.1474509803925,,,,,,,,,,
2010-05-19,6536.508071367884,14550.699119887335,1961.0,,,9975.291576673866,,,,7130.0615114379925,14769.800183004447,3824.069822741029,265.76673413244254,,,,4051.6413994169097,,52563.21223733148,,16684.028674343077,,,,3752.089675960814,,21575.255999999998,,2813.640410958904,,,,,7284.994208008058,,,,4406.610041070726,,,,,,,,,4866.734514998053,6524.9608427112935,,,,,,3867.0941176470587,,,,,,,,,,
2010-05-20,6596.202209005947,14584.292422604753,1974.0,,,10121.987041036717,,,,7150.7829583668745,14976.808464578498,3849.4247730220495,260.75659854588326,,,,4072.223032069971,,53404.14448656415,,16562.56661352229,,,,3767.7601105249937,,21486.408,,2817.6102739726025,,,,,7333.483253588517,,,,4433.239063252667,,,,,,,,,4897.792169848072,6596.516273474405,,,,,,3872.109803921569,,,,,,,,,,
2010-05-21,6651.916737468139,14493.11060094319,1977.0,,,10009.520518358531,,,,7037.756884209337,14923.852857664206,3828.5974924340685,259.20964433090984,,,,4070.2628765792033,,53097.451548608704,,16416.81214053735,,,,3792.245164531525,,21363.007999999998,,2824.5575342465754,,,,,7376.15361369932,,,,4300.093952342964,,,,,,,,,4896.756914686404,6578.627415783627,,,,,,3913.2384313725493,,,,,,,,,,
2010-05-24,6651.916737468139,14699.469460493043,1969.0,,,10214.894168466522,,,,7113.107600314362,15438.966488557777,3910.0955469087767,261.73467282373747,,,,4135.928085519922,,54640.809558965135,,16343.934904044878,,,,3805.9567947751825,,21881.288,,2830.512328767123,,,,,7368.395366406447,,,,4346.448176141157,,,,,,,,,4986.8241137514615,6694.904990773684,,,,,,3933.3011764705884,,,,,,,,,,
2010-05-25,6570.334749362787,14565.09624962337,1956.0,,,9989.961123110152,,,,6896.474291512415,14938.295295913558,3861.1967142239514,261.6548300255453,,,,4087.9042759961126,,53562.43761583148,,16212.755878358428,,,,3766.7807083647326,,21673.976,,2801.730821917808,,,,,7292.752455300932,,,,4281.355010807525,,,,,,,,,4897.792169848072,6632.293988855961,,,,,,3892.172549019608,,,,,,,,,,
2010-05-26,6612.120645709431,14632.282855058207,1964.0,,,10146.436285097192,,,,6964.289936006938,15203.07333048502,3868.4409857328146,265.27769699351546,,,,4101.625364431487,,54304.43665927207,,16358.510351343371,,,,3794.203968852047,,22152.768,,2812.647945205479,,,,,7345.120624527827,,,,4318.832893878404,,,,,,,,,4967.154265679782,6654.655060969434,,,,,,3921.263529411765,,,,,,,,,,
2010-05-27,6632.018691588785,14646.679984794242,1958.0,,,10234.453563714902,,,,7088.618617580229,15275.285521731783,3866.6299178555987,266.1759284731774,,,,4094.7648202138,,54729.849444178006,,16348.793386477708,,,,3792.245164531525,,22562.456,,2816.6178082191777,,,,,7364.51624276001,,,,4355.324516868471,,,,,,,,,4968.18952084145,6726.210491732546,,,,,,3954.3670588235295,,,,,,,,,,
2010-05-28,6632.018691588785,14757.057979437188,1941.0,,,10210.004319654427,,,,7145.131654658998,15351.495240580462,3853.9524427150886,267.15400275103167,,,,4089.86443148688,,55224.69437586135,,16164.171054030116,,,,3788.3275558904797,,22656.239999999998,,2806.6931506849314,,,,,7350.939309997481,,,,4405.623780989913,,,,,,,,,4884.333852746397,6726.210491732546,,,,,,3949.3513725490197,,,,,,,,,,
2010-05-31,6550.436703483433,14675.474244266316,1943.0,,,10195.334773218143,,,,7143.247886756372,15289.57484401591,3816.825551232166,266.0162428767931,,,,4056.541788143829,,54482.426978336334,,16105.869264836138,,,,3753.069078121075,,22552.584,,2774.9342465753425,,,,,7283.05464618484,,,,4376.0359785655355,,,,,,,,,4839.817880794702,6677.016133082907,,,,,,3901.2007843137258,,,,,,,,,,
2010-06-01,6542.477485131691,14545.900076641989,1945.0,,,10009.520518358531,,,,7037.756884209337,14937.104894340777,3783.320795503675,268.06221458046764,,,,4034.980077745384,,53542.221608137974,,16207.897395925598,,,,3732.501632755589,,22281.104,,2770.964383561644,,,,,7277.235960715185,,,,4348.420696302782,,,,,,,,,4839.817880794702,6507.071985020515,,,,,,3897.188235294118,,,,,,,,,,
2010-06-02,6596.202209005947,14334.74217384679,1930.0,,,9794.36717062635,,,,7007.616597767327,14608.450481805856,3789.65953307393,268.18197877775594,,,,4040.860544217687,,52780.16041334562,,15911.529967522882,,,,3748.172067319769,,21723.336,,2776.9191780821916,,,,,7331.543691765299,,,,4299.107692262151,,,,,,,,,4914.356252434749,6475.7664840616535,,,,,,3892.172549019608,,,,,,,,,,
2010-06-03,6576.304163126593,14353.938346828172,1929.0,,,9818.816414686826,,,,7024.570508890958,14494.135903532839,3803.242542153048,268.651055217135,,,,4059.4820213799803,,53265.1084463953,,15940.680862119869,,,,3751.110273800553,,21555.512,,2783.866438356164,,,,,7329.60412994208,,,,4331.654274928967,,,,,,,,,4885.3691079080645,6520.488628288598,,,,,,3900.197647058824,,,,,,,,,,
2010-06-04,6596.202209005947,14157.17757376901,1938.0,,,9652.561555075594,,,,6956.754864396436,13784.432896754532,3785.1318633808905,264.2996227156612,,,,4054.581632653061,,52443.665859800945,,15926.105414821375,,,,3762.863099723688,,21550.576,,2796.7684931506847,,,,,7366.455804583228,,,,4320.805414040029,,,,,,,,,4895.721659524737,6511.544199443209,,,,,,3927.2823529411767,,,,,,,,,,
2010-06-07,6409.160577740017,13437.321086967195,1929.0,,,9207.585313174946,,,,6677.957214807842,13241.438649957705,3641.1519671422393,267.24382589899784,,,,3905.609815354713,,49583.46215467121,,15629.737986418659,,,,3710.954785229842,,20296.832,,2750.122602739726,,,,,7209.351296902543,,,,4167.9351015140755,,,,,,,,,4840.853135956369,6202.961404277288,,,,,,3867.0941176470587,,,,,,,,,,
2010-06-08,6415.1299915038235,13652.051004905235,1914.0,,,9236.924406047516,,,,6702.446197541975,13155.702716252943,3677.373324686554,272.3637453330713,,,,3945.793002915452,,48959.9575407502,,15828.935766164746,,,,3728.5840241145443,,20642.352,,2754.0924657534247,,,,,7222.928229665072,,,,4235.987047090145,,,,,,,,,4881.228087261395,6363.96112349429,,,,,,3878.1286274509807,,,,,,,,,,
2010-06-09,6375.333899745115,14048.108409102068,1913.0,,,9388.509719222462,,,,6794.750824770631,13627.250351629134,3715.4057501080847,270.81679111809785,,,,3982.055879494655,,49860.57531641389,,16154.454089164452,,,,3717.8106003516705,,21101.399999999998,,2744.167808219178,,,,,7224.86779148829,,,,4280.368750726712,,,,,,,,,4943.343396961434,6408.683267721236,,,,,,3867.0941176470587,,,,,,,,,,
2010-06-10,6329.5683942226,13852.46559498074,1909.0,,,9383.619870410366,,,,6800.4021284785085,13498.64645107199,3696.3895373973196,269.7089722931814,,,,3971.2750242954326,,50098.10088362189,,16169.029536462946,,,,3721.7282089927157,,21239.608,,2744.167808219178,,,,,7205.4721732561065,,,,4261.629809191273,,,,,,,,,4904.003700818076,6399.738838875846,,,,,,3878.1286274509807,,,,,,,,,,
2010-06-11,6329.5683942226,14014.705977422816,1923.0,,,9505.866090712743,,,,6834.309950725769,13698.69696304977,3722.650021616948,267.9125093338573,,,,4001.6574344023325,,50870.05897704791,,16271.057667552406,,,,3716.8311981914094,,21802.311999999998,,2731.2657534246573,,,,,7186.076555023924,,,,4301.080212423777,,,,,,,,,4954.731203739774,6404.211053298542,,,,,,3867.0941176470587,,,,,,,,,,
2010-06-17,6377.32370433305,13914.498682385065,1912.0,,,9354.280777537797,,,,6875.752844583533,13617.72413677305,3723.5555555555557,270.93655531538616,,,,4046.74101068999,,51137.275240156916,,16334.217939179214,,,,3744.254458678724,,21792.44,,2756.0773972602738,,,,,7283.05464618484,,,,4280.368750726712,,,,,,,,,4957.836969224776,6422.099910989319,,,,,,3893.17568627451,,,,,,,,,,
2010-06-18,6399.21155480034,13871.552698797455,1909.0,,,9144.01727861771,,,,6868.217772973031,13389.094980227017,3701.822741028967,273.39172135979567,,,,4033.019922254616,,50404.904741265564,,16086.435335104812,,,,3751.110273800553,,21797.376,,2772.949315068493,,,,,7314.0876353563335,,,,4296.148912019714,,,,,,,,,4923.673548889755,6359.488909071596,,,,,,3898.19137254902,,,,,,,,,,
2010-06-21,6484.773152081563,14320.099638490254,1914.0,,,9554.764578833694,,,,7049.059491625091,14141.665953857706,3769.737786424557,276.4357280408725,,,,4086.9241982507288,,53146.3456627913,,16125.303194567463,,,,3802.0391861341373,,22177.448,,2832.4972602739726,,,,,7411.06572651725,,,,4357.297037030095,,,,,,,,,5016.846513439814,6533.905271556682,,,,,,3898.19137254902,,,,,,,,,,
2010-06-22,6458.905692438403,14100.597944598034,1914.0,,,9437.408207343413,,,,7018.9192051830805,14108.324201861411,3747.0994379593603,270.70700727058363,,,,4062.4222546161322,,52295.21238029595,,16042.70899320933,,,,3790.2863602110024,,21752.029952043846,,2826.5424657534245,,,,,7387.79098463863,,,,4325.736714444092,,,,,,,,,5002.352941176471,6471.294269638959,,,,,,3946.341960784314,,,,,,,,,,
2010-06-23,6462.885301614274,14143.543928185642,1912.0,,,9403.179265658748,,,,6954.871096493809,14336.953358407442,3694.5784695201037,271.5453566516015,,,,4002.6375121477163,,52582.22244067228,,16319.64249188072,,,,3783.430545089174,,21812.803958894725,,2824.5575342465754,,,,,7368.395366406447,,,,4325.736714444092,,,,,,,,,5001.317686014803,6431.044339834709,,,,,,3937.3137254901962,,,,,,,,,,
2010-06-24,6468.85471537808,14205.577015589965,1921.251612903226,,,9588.99352051836,,,,6983.127615033194,14617.97669666194,3713.5946822308692,270.2179701316565,,,,4023.2191448007775,,52968.2014873853,,16329.359456746382,,,,3779.5129364481286,,22101.4804914364,,2818.6027397260273,,,,,7350.939309997481,,,,4309.956553151091,,,,,,,,,5019.952278924816,6444.460983102792,,,,,,3924.272941176471,,,,,,,,,,
2010-06-25,6460.8954970263385,14153.087480093998,1936.6709677419358,,,9500.976241900647,,,,6958.638632299061,14298.848498983103,3698.200605274535,272.4136470819414,,,,4007.5379008746354,,52631.70693384062,,16300.208562149395,,,,3766.7807083647326,,22187.57700114181,,2809.6705479452053,,,,,7331.543691765299,,,,4300.093952342964,,,,,,,,,5034.445851188158,6408.683267721236,,,,,,3917.250980392157,,,,,,,,,,
2010-06-28,6440.9974511469845,14234.207671315036,1915.083870967742,,,9574.323974082074,,,,6994.4302224489475,14637.02912637411,3657.451578037181,274.3697956376499,,,,3972.2551020408164,,53403.66502726664,,16358.510351343371,,,,3774.6159256468227,,22486.3825348253,,2807.685616438356,,,,,7314.0876353563335,,,,4334.613055171406,,,,,,,,,5047.904168289833,6390.794410030458,,,,,,3921.263529411765,,,,,,,,,,
2010-06-29,6355.435853865761,14105.369720552211,1904.804301075269,,,9300.492440604752,,,,6879.520380388784,14013.171249499268,3616.702550799827,270.0682648850462,,,,3941.8726919339165,,52394.18136663261,,16319.64249188072,,,,3766.7807083647326,,21858.384464032883,,2809.6705479452053,,,,,7234.565600604382,,,,4297.135172100527,,,,,,,,,4971.295286326452,6319.238979267346,,,,,,3922.266666666667,,,,,,,,,,
2010-06-30,6303.7009345794395,14019.477753376996,1909.9440860215057,,,9276.043196544277,,,,6849.380093946775,13809.944819911252,3608.5527453523564,271.50543525250544,,,,3930.11175898931,,51411.60437188046,,16392.51972837319,,,,3743.275056518463,,21863.44896460379,,2790.813698630137,,,,,7195.774364140015,,,,4276.423710403462,,,,,,,,,4995.106155044799,6305.822335999262,,,,,,3892.172549019608,,,,,,,,,,
2010-07-01,6251.966015293118,13938.357562155958,1918.1677419354842,,,9011.991360691145,,,,6728.818948178735,13705.968507098778,3585.9143968871595,270.2678718805266,,,,3919.3309037900876,,50657.30284055557,,16173.888018895777,,,,3735.439839236373,,21448.15991778945,,2792.798630136986,,,,,7137.587509443465,,,,4237.95956725177,,,,,,,,,5004.423451499805,6243.211334081539,,,,,,3907.2196078431375,,,,,,,,,,
2010-07-02,6259.92523364486,14100.597944598034,1930.5032258064518,,,9178.246220302375,,,,6783.448217354878,14277.838227567383,3599.4974059662777,262.60296325407745,,,,3939.912536443149,,51808.605177840924,,16275.916149985238,,,,3754.0484802813367,,21838.126461749256,,2810.66301369863,,,,,7158.922689498867,,,,4240.918347494208,,,,,,,,,5055.150954421504,6296.877907153873,,,,,,3912.2352941176473,,,,,,,,,,
2010-07-05,6224.108751062023,14134.000376277283,1929.4752688172046,,,9192.91576673866,,,,6796.6345926732565,14395.993128490649,3612.174881106788,263.74072312831595,,,,3939.912536443149,,51868.15529873499,,16062.142922940655,,,,3742.295654358202,,21934.351972596483,,2802.723287671233,,,,,7116.252329388063,,,,4240.918347494208,,,,,,,,,5155.570705103234,6287.933478308484,,,,,,3909.2258823529414,,,,,,,,,,
2010-07-06,6188.292268479185,14134.000376277283,1934.615053763441,,,9158.686825053996,,,,6762.726770425996,14547.231401672429,3589.536532641591,262.4931794065632,,,,3929.1316812439263,,51858.23027858598,,16115.586229701801,,,,3729.5634262748054,,21883.706966887417,,2808.6780821917805,,,,,7120.1314530345,,,,4221.193145877956,,,,,,,,,5140.041877678224,6243.211334081539,,,,,,3907.2196078431375,,,,,,,,,,
2010-07-07,6188.292268479185,14143.543928185642,1940.782795698925,,,9056.0,,,,6770.261842036498,14362.909756232133,3590.442066580199,258.8902731381411,,,,3926.1914480077744,,51739.13003679784,,15989.265686448183,,,,3732.501632755589,,22071.09348801096,,2811.655479452055,,,,,7110.433643918408,,,,4214.2893253122675,,,,,,,,,5126.583560576549,6194.0169754318995,,,,,,3918.254117647059,,,,,,,,,,
2010-07-08,6251.966015293118,14215.120567498321,1944.894623655914,,,9119.568034557235,,,,6821.1235754073905,14504.695637340052,3563.276048421963,262.64288465317355,,,,3915.410592808552,,52592.68176961284,,16052.425958074993,,,,3766.7807083647326,,22238.222006850876,,2844.4068493150685,,,,,7170.560060438177,,,,4251.767208383147,,,,,,,,,5142.112388001558,6185.07254658651,,,,,,3957.3764705882354,,,,,,,,,,
2010-07-09,6311.660152931181,14205.577015589965,1965.4537634408605,,,9188.025917926565,,,,6870.101540875657,14518.874225450843,3576.8590575010808,260.8464216938495,,,,3919.3309037900876,,53237.8080792986,,15926.105414821375,,,,3779.5129364481286,,22400.286025119887,,2877.158219178082,,,,,7213.23042054898,,,,4243.877127736646,,,,,,,,,5147.288663809895,6211.905833122677,,,,,,3957.3764705882354,,,,,,,,,,
2010-07-12,6291.762107051827,14138.772152231462,1978.8172043010754,,,9163.576673866091,,,,6774.029377841749,14339.27877604748,3570.5203199308257,262.78260955000985,,,,3918.3508260447034,,52662.156910655925,,15756.058529672277,,,,3770.6983170057774,,21686.191444622058,,2865.2486301369863,,,,,7201.59304960967,,,,4222.179405958768,,,,,,,,,5127.618815738217,6202.961404277288,,,,,,3950.3545098039217,,,,,,,,,,
2010-07-13,6315.639762107052,14057.651961010424,1961.341935483871,,,9100.008639308855,,,,6685.492286418345,14050.980817794712,3546.976437527021,260.6867360974651,,,,3907.569970845481,,51897.93035918203,,15649.171916149984,,,,3753.069078121075,,21255.708896095,,2862.271232876712,,,,,7215.169982372198,,,,4201.467944261703,,,,,,,,,5130.724581223219,6176.128117741121,,,,,,3933.3011764705884,,,,,,,,,,
2010-07-14,6373.344095157179,14134.000376277283,1950.0344086021507,,,9124.45788336933,,,,6725.051412373483,14277.838227567383,3537.0155642023346,264.08005502063276,,,,3900.709426627794,,52513.28160842075,,15736.624599940951,,,,3765.8013062044715,,21519.062925782142,,2869.218493150685,,,,,7252.021657013347,,,,4235.987047090145,,,,,,,,,5107.948967666537,6189.544761009205,,,,,,3961.3890196078432,,,,,,,,,,
2010-07-15,6365.384876805438,14134.000376277283,1950.0344086021507,,,9002.211663066955,,,,6559.279836942428,14296.743011715105,3539.7321660181583,263.2317252898408,,,,3903.6496598639455,,52473.5815278247,,15673.464328314141,,,,3769.7189148455163,,21655.80444119662,,2876.1657534246574,,,,,7248.14253336691,,,,4216.261845473893,,,,,,,,,5113.125243474874,6122.461544668787,,,,,,3973.4266666666667,,,,,,,,,,
2010-07-16,6504.671197960918,14219.8923434525,1978.8172043010754,,,8977.76241900648,,,,6580.00128387131,14395.993128490649,3546.0709035884133,262.5031597563372,,,,3925.2113702623906,,52721.707031549995,,15804.643354000591,,,,3799.1009796533535,,21858.384464032883,,2923.8041095890408,,,,,7347.060186351046,,,,4203.440464423329,,,,,,,,,5158.676470588236,6113.517115823398,,,,,,4002.5176470588235,,,,,,,,,,
2010-07-19,6502.681393372983,14125.1562185794,1976.7612903225809,,,8972.872570194384,,,,6627.095481436951,14329.82638397362,3591.3476005188068,259.78850461780314,,,,3976.1754130223517,,51927.70541962906,,15921.246932388543,,,,3799.1009796533535,,21665.93344233843,,2919.834246575342,,,,,7333.483253588517,,,,4198.509164019266,,,,,,,,,5159.711725749903,6135.878187936871,,,,,,4017.564705882353,,,,,,,,,,
2010-07-20,6492.732370433305,14238.83956842712,1986.0129032258067,,,9129.347732181426,,,,6693.027358028848,14603.945754115595,3636.510859340325,258.34135390056986,,,,4014.3984450923226,,52662.156910655925,,15858.086660761735,,,,3801.059783973876,,22025.512982872802,,2902.881657028969,,,,,7325.725006295644,,,,4217.248105554705,,,,,,,,,5217.686014803273,6229.794690813455,,,,,,4022.5803921568627,,,,,,,,,,
2010-07-21,6482.783347493628,14224.629149696155,1978.8172043010754,,,9144.01727861771,,,,6661.003303684212,14603.945754115595,3627.825617259264,259.2495657300059,,,,4036.9402332361515,,52949.98249497727,,15722.049152642456,,,,3793.224566691786,,22000.190480018267,,2898.8928124298222,,,,,7329.60412994208,,,,4203.440464423329,,,,,,,,,5194.910401246591,6220.850261968067,,,,,,4027.5960784313725,,,,,,,,,,
2010-07-22,6560.38572642311,14253.049987158085,1978.8172043010754,,,9329.831533477321,,,,6715.632572860355,14745.731635223514,3624.3515204268397,258.2215897032816,,,,4023.2191448007775,,53525.63366361994,,15794.926389134927,,,,3778.841763734158,,22005.254980589176,,2895.901178980462,,,,,7356.757995467136,,,,4202.454204342516,,,,,,,,,5200.086677054928,6252.155762926928,,,,,,4031.6086274509807,,,,,,,,,,
2010-07-23,6594.212404418012,14470.943074366218,1983.956989247312,,,9515.645788336933,,,,6781.564449452252,15015.124809328558,3667.7777308321456,260.9462251915897,,,,4057.5218658892127,,54984.61162552465,,15877.52059049306,,,,3796.101127283312,,22805.446070792415,,2900.8872347293955,,,,,7393.609670108285,,,,4241.90460757502,,,,,,,,,5223.897545773277,6372.90555233968,,,,,,4047.658823529412,,,,,,,,,,
2010-07-26,6639.977909940527,14589.363230457595,1991.1526881720433,,,9588.99352051836,,,,6838.07748653102,15180.541670621129,3660.8295371672966,260.60689329927294,,,,4047.721088435374,,55153.336968057854,,15984.407204015353,,,,3808.566223179923,,22567.414543959807,,2917.839824275769,,,,,7416.884411986905,,,,4260.64354911046,,,,,,,,,5269.448772886639,6404.211053298542,,,,,,4052.674509803922,,,,,,,,,,
2010-07-27,6532.528462192014,14494.627105584494,1982.9290322580648,,,9491.196544276458,,,,6772.1456099391235,14979.133681779196,3608.718084680929,258.9501552367852,,,,4014.3984450923226,,54686.861021054305,,15833.794248597578,,,,3760.623546654496,,22466.124532541675,,2864.9876333370757,,,,,7333.483253588517,,,,4263.602329352898,,,,,,,,,5245.63790416829,6359.488909071596,,,,,,4037.6274509803925,,,,,,,,,,
